lsl_time,CZ,C3,CPZ3,FC4,FC3,CPZ4,C4,CPZ
39573.334082,-0.012012,-0.080919,0.054653,0.503854,1.033389,1.123022,0.952857,0.229583
39573.337624,-0.001385,-0.055413,-0.066593,0.205365,0.705090,1.477890,1.604838,1.546201
39573.341122,0.046133,-0.073992,-0.138089,-0.187892,0.230417,0.971151,1.767802,2.751180
39573.345649,0.050179,-0.082581,-0.162144,-0.175137,0.304612,1.154897,2.067330,3.204890
39573.349677,0.045716,0.002945,-0.022290,-0.064010,-0.147166,-0.220819,-0.060594,0.152773
39573.353634,0.124266,0.184220,0.184451,0.117685,0.103059,0.049536,0.149939,-0.233224
39573.357155,0.137335,0.197499,0.186878,0.097707,0.073254,0.001747,0.138395,-0.279937
39573.362164,0.094016,0.202496,0.325391,0.441256,0.621201,0.748463,1.008670,1.077169
39573.366175,0.111382,0.272129,0.447556,0.728128,0.878389,1.197574,1.574510,1.919363
39573.370171,0.244418,0.646794,1.093467,1.536601,1.861233,1.991659,1.981515,1.722649
39573.373462,0.272100,0.718934,1.218882,1.720616,2.135335,2.267606,2.315254,2.068096
39573.377696,0.290079,0.772788,1.129225,1.286394,0.916736,0.396010,-0.127539,-0.106527
39573.381201,0.324039,0.867554,1.281590,1.473743,1.079957,0.499262,-0.132349,-0.102394
39573.385678,0.181732,0.429470,0.579975,0.364986,0.027763,-0.144538,0.189837,0.893429
39573.389610,0.363654,0.782356,0.627000,0.081666,-0.414866,0.647132,2.138192,3.295205
39573.393413,0.406957,0.878135,0.724214,0.103778,-0.465495,0.661417,2.323159,3.650904
39573.396597,0.376925,0.643266,0.107016,-0.277690,0.690404,2.352538,4.511593,0.198469
39573.400894,0.422341,0.727776,0.139292,-0.299497,0.715264,2.598688,5.234023,0.373724
39573.405937,0.228771,0.265626,-0.071034,0.103142,0.995702,1.285158,0.383676,-0.145763
39573.410026,0.404636,0.297240,-0.216927,0.877755,1.895505,0.715102,-0.345305,4.658034
39573.413918,0.454137,0.342755,-0.245852,0.944104,2.106360,0.860930,-0.412041,4.891001
