lsl_time,CZ,C3,CPZ3,FC4,FC3,CPZ4,C4,CPZ
39726.615201,0.269384,0.726854,1.160982,1.521018,1.612726,1.230660,0.653262,0.001934
39726.618970,0.300681,0.806739,1.306389,1.740901,1.859996,1.451116,0.840404,0.118607
39726.623034,0.314241,0.765132,1.112960,0.818989,0.181547,-0.293100,-0.161265,0.753315
39726.626221,0.351728,0.856547,1.258024,0.952350,0.261699,-0.304430,-0.291112,0.694224
39726.631017,0.200905,0.436848,0.461169,0.140646,-0.047154,0.179988,0.865172,1.671118
39726.634997,0.377228,0.714431,0.362247,-0.182083,0.085298,1.689167,2.446931,2.075419
39726.638259,0.422862,0.808210,0.426910,-0.186904,0.043069,1.806678,2.708576,2.459012
39726.643204,0.224689,0.347770,0.041394,-0.050732,0.623420,1.133668,0.952665,-0.091874
39726.647014,0.400170,0.411335,-0.142318,0.376860,1.802683,1.505550,0.175387,0.203008
39726.650490,0.448983,0.469655,-0.147020,0.385239,2.030471,1.757540,0.244941,0.061443
39726.654840,0.399545,0.197886,-0.043508,1.301423,1.560457,-0.106680,0.838947,2.835870
39726.658835,0.449754,0.229788,-0.059418,1.427954,1.808326,-0.076535,0.865861,3.235825
39726.662748,0.218489,0.014450,0.085499,0.969921,0.321147,0.091210,1.149759,1.106015
39726.666646,0.371858,-0.091256,0.551823,1.528498,-0.375604,1.226655,2.007574,-0.552131
39726.670591,0.418577,-0.095508,0.599305,1.740570,-0.399960,1.291934,2.309561,-0.556479
39726.675403,0.199728,-0.071027,0.538158,0.477019,-0.233585,1.442392,0.304751,0.199378
39726.679460,0.311768,-0.128118,1.113878,0.239307,0.794233,1.860362,-0.199544,5.409636
39726.683566,0.351128,-0.140280,1.252619,0.289738,0.847427,2.130789,-0.213654,5.977690
39726.686935,0.264428,-0.014745,1.128094,-0.247791,1.743916,0.224474,1.600411,1.966639
39726.690277,0.298921,-0.019207,1.282748,-0.274001,1.936803,0.282933,1.721472,2.548981
39726.695172,0.207840,0.198709,0.777473,0.160919,1.581165,0.032606,2.246217,0.100346
39726.698426,0.235812,0.215046,0.888221,0.142690,1.805239,0.012467,2.572906,0.121777
39726.703437,0.094016,0.200609,0.248031,0.462243,0.350153,0.708871,0.452631,1.204056
39726.707325,0.121618,0.539864,0.089174,1.453972,-0.127049,2.134207,-0.534211,2.916042
39726.711441,0.138570,0.598094,0.109494,1.611938,-0.154264,2.408916,-0.575793,3.238794
